mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,confidence,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_degrees,head_tracking_active
11.227903127670288,1755054322.5953195,225,870,0.4534912109375,-62.76593780517578,1198.3875732421875,0.9853515625,5514.97945945946,74.26290769596528,838.44,75,75,0,very_unstable,5.663406075642834,True
11.3777494430542,1755054322.7434604,228,870,0.453125,-62.76593780517578,1198.3875732421875,0.986328125,5454.5521052631575,73.85493961315761,838.8552631578947,76,76,0,very_unstable,4.760962755637174,True
11.530319690704346,1755054322.89605,231,864,0.450439453125,-66.95033264160156,1198.3875732421875,0.97509765625,5390.992822966507,73.42338062883313,839.1818181818181,77,77,0,very_unstable,5.865449886859545,True
11.68121600151062,1755054323.047003,234,886,0.461669921875,-52.723388671875,1219.025865576109,0.9931640625,5349.081751581752,73.13741690531428,839.7820512820513,78,78,0,very_unstable,3.591952599894992,True
11.829135417938232,1755054323.194922,237,888,0.4627685546875,-51.64739990234375,1221.249946987088,0.994140625,5309.933787731256,72.86929248820284,840.3924050632911,79,79,0,very_unstable,4.508114727889532,True
11.979015827178955,1755054323.3463461,240,886,0.4619140625,-51.25885009765625,1216.6398765880585,0.994140625,5268.720094936709,72.58594970747926,840.9625,80,80,0,very_unstable,3.6074282258776087,True
12.136967182159424,1755054323.5043728,243,888,0.4625244140625,-51.64739990234375,1225.7720896369651,0.9921875,5230.176234567901,72.31995737393586,841.5432098765432,81,81,0,very_unstable,4.399603743885361,True
12.289564609527588,1755054323.6568859,246,890,0.463623046875,-50.571407318115234,1230.3438079923949,0.9951171875,5194.241041854863,72.07108325712097,842.1341463414634,82,82,0,very_unstable,3.407425059878531,True
12.442336320877075,1755054323.8086016,249,885,0.461181640625,-53.799373626708984,1232.627197265625,0.9931640625,5153.034969144872,71.78464298960378,842.6506024096385,83,83,0,very_unstable,5.2512874875017905,True
12.590951919555664,1755054323.956831,252,891,0.4644775390625,-49.495418548583984,1232.627197265625,0.994140625,5118.779546758463,71.54564659543209,843.2261904761905,84,84,0,very_unstable,3.3469848602340497,True
12.74221420288086,1755054324.1088395,255,887,0.462158203125,-51.25885009765625,1221.2267063408651,0.9921875,5080.384593837535,71.27681666458972,843.7411764705882,85,85,0,very_unstable,4.274579177157643,True
12.893500089645386,1755054324.2610574,258,888,0.4630126953125,-51.64739990234375,1216.6602307680387,0.9931640625,5043.392612859097,71.0168473874974,844.2558139534884,86,86,0,very_unstable,4.206435072246333,True
13.043602228164673,1755054324.4110131,261,886,0.4615478515625,-52.723388671875,1225.7783736651893,0.9912109375,5004.778134188719,70.74445656154776,844.735632183908,87,87,0,very_unstable,4.412212977720878,True
13.195024490356445,1755054324.5607898,264,888,0.462646484375,-51.64739990234375,1223.491840111605,0.9931640625,4968.522466039707,70.48774692128914,845.2272727272727,88,88,0,very_unstable,3.5124106537143915,True
13.347901344299316,1755054324.7153337,267,888,0.4630126953125,-51.64739990234375,1228.0583200587976,0.9912109375,4932.618232890704,70.23260092642664,845.7078651685393,89,89,0,very_unstable,4.446994125717788,True
13.499889135360718,1755054324.8657465,270,885,0.4609375,-52.30495071411133,1212.0870185064875,0.9921875,4894.349687890137,69.95962898622417,846.1444444444444,90,90,0,very_unstable,3.726971314086026,True
13.64815378189087,1755054325.0144958,273,887,0.4622802734375,-51.25885009765625,1200.6684171342783,0.9921875,4858.310622710623,69.70158264136205,846.5934065934066,91,91,0,very_unstable,4.64184376007432,True
13.799722909927368,1755054325.1657064,276,887,0.462158203125,-51.25885009765625,1198.3875732421875,0.990234375,4822.669254658385,69.44544084861428,847.0326086956521,92,92,0,very_unstable,3.7583868580770137,True
13.947211980819702,1755054325.314536,279,889,0.463134765625,-49.166648864746094,1207.5217357754188,0.9921875,4789.187237026648,69.2039539118008,847.483870967742,93,93,0,very_unstable,4.65899212608036,True
14.098686933517456,1755054325.4646378,282,885,0.4613037109375,-50.89130401611328,1192.1836276200552,0.98828125,4752.663578128575,68.93956467898948,847.8829787234042,94,94,0,very_unstable,3.7859022160757223,True
14.251771926879883,1755054325.6176426,285,888,0.4630126953125,-45.19147872924805,1135.3383897820079,0.97900390625,4719.04412094065,68.69529911821223,848.3052631578947,95,95,0,very_unstable,4.290524389009917,True
14.40018606185913,1755054325.7676005,288,930,0.484619140625,-17.933124542236328,1061.2258606108403,0.9912109375,4738.891118421053,68.83960428722011,849.15625,96,96,0,very_unstable,1.033062682043362,True
14.558128118515015,1755054325.923929,291,954,0.4970703125,-3.4235966205596924,1015.3546471985471,0.96044921875,4802.849441580756,69.3025933250752,850.2371134020618,97,97,0,very_unstable,1.033062682043362,True
14.706072568893433,1755054326.071845,294,1020,0.53125,34.235965728759766,990.0359440868735,0.98291015625,5047.4114243635595,71.04513652857287,851.969387755102,98,97,1,very_unstable,-4.629679193805786,True
