timestamp,mode_time_elapsed,person_detected,person_x_camera,person_z_camera,person_confidence,person_robot_angle_deg,person_robot_distance,person_transform_confidence,head_angle_deg,head_tracking_active,lidar_obstacles_count,closest_lidar_angle_deg,closest_lidar_distance,person_lidar_angle_diff_deg,person_lidar_distance_diff,coordinates_aligned,alignment_score,detection_quality
1755329881.7398229,52.241127252578735,True,-31.38296890258789,898.7907104492189,0.9951171875,0.7973399938636903,768.7907104492189,1.0,2.7971175106234902,True,250,6.0,600,5.20266000613631,168.79071044921886,False,0.8999949889861807,15
1755329881.8913736,52.392678022384644,True,-34.52126693725586,898.7907104492188,0.9921875,2.1315237501633817,768.7907104492188,1.0,4.331091584196685,True,249,6.0,600,3.8684762498366183,168.79071044921875,True,0.9148192529450663,15
1755329882.0577402,52.55904459953308,True,-31.38296890258789,898.7907104492188,0.9931640625,1.1048274754872316,768.7907104492188,1.0,3.1046049922470322,True,256,6.0,600,4.895172524512768,168.79071044921875,True,0.9034115165597756,16
1755329882.2081585,52.70946288108826,True,-33.736690521240234,898.7907104492188,0.9931640625,1.8376826261638448,768.7907104492188,1.0,3.987307586338856,True,256,6.0,600,4.162317373836155,168.79071044921875,True,0.9115543515672936,14
1755329882.365919,52.867223501205444,True,-30.5983943939209,898.7907104492189,0.994140625,1.0354844096521991,768.7907104492189,1.0,2.9853065543748287,True,254,6.0,600,4.964515590347801,168.79071044921886,True,0.9026410380504974,14
1755329882.5166538,53.01795816421509,True,-30.5983943939209,898.7907104492189,0.994140625,2.0562131233905014,768.7907104492189,1.0,4.0060352681131315,True,256,6.0,600,3.9437868766094986,168.79071044921886,True,0.9139824682031453,15
1755329882.6726837,53.17398810386658,True,-31.38296890258789,898.7907104492186,0.9931640625,1.3994675913092742,768.7907104492186,1.0,3.399245108069075,True,254,6.0,600,4.600532408690726,168.79071044921864,True,0.9066852956244651,16
1755329882.824425,53.32572937011719,True,-31.38296890258789,898.7907104492188,0.9951171875,2.337255351322,768.7907104492188,1.0,4.3370328680818,True,253,6.0,600,3.662744648678,168.79071044921875,True,0.9171051596246065,15
1755329882.9919868,53.49329113960266,True,-31.38296890258789,903.8892204960538,0.9951171875,0.9888438602574607,773.8892204960538,1.0,2.9773504413964513,True,255,6.0,600,5.011156139742539,173.88922049605378,False,0.9008481822121805,15
1755329883.1431081,53.64441251754761,True,-32.95211410522461,901.3404663085938,0.994140625,1.7564322314774898,771.3404663085938,1.0,3.8501766694966175,True,257,6.0,600,4.24356776852251,171.34046630859382,True,0.9100141304392682,15
