mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,raw_z_depth_mm,confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,x_jump_from_previous,is_large_jump,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,short_term_variance,medium_term_variance,long_term_variance,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_deg,head_tracking_active,person_is_settled,detection_method,filtered_x_position,deadband_blocked,movement_scaled
7.184514045715332,1754810932.350946,61,1208,0.62939453125,148.8449249267578,1030.5358799407236,1030.5358799407236,0.98095703125,0.50927734375,0.377685546875,0.74951171875,0.9560546875,0.240234375,0.578369140625,0,False,0.0,0.0,1208,0.0,0.0,0.0,47,47,0,stable,52.34823773922582,True,True,COMPREHENSIVE_FIX,1166.202679950913,False,False
7.285763740539551,1754810932.4521751,63,1215,0.6328125,152.4315643310547,1028.8607228632352,1028.8607228632352,0.986328125,0.509765625,0.378173828125,0.755859375,0.9609375,0.24609375,0.582763671875,7,False,0.0,0.0,1215,0.0,0.0,0.0,48,48,0,stable,53.699160003463895,True,True,COMPREHENSIVE_FIX,1175.9621439607304,False,False
7.335847616195679,1754810932.5022602,64,1215,0.6328125,151.53489685058594,1027.1893310546875,1027.1893310546875,0.97900390625,0.51318359375,0.3798828125,0.75244140625,0.9619140625,0.2392578125,0.58203125,0,False,0.0,0.0,1215,0.0,0.0,0.0,49,49,0,stable,55.050082267701995,True,True,COMPREHENSIVE_FIX,1183.7697151685843,False,False
7.436230897903442,1754810932.602699,66,1266,0.65966796875,182.91787719726562,1027.1893310546875,1027.1893310546875,0.97802734375,0.54150390625,0.359619140625,0.77783203125,0.966796875,0.236328125,0.607177734375,51,True,0.0,0.0,1266,0.0,0.0,0.0,50,50,0,stable,55.050082267701995,True,True,COMPREHENSIVE_FIX,1200.2157721348674,False,False
7.486306190490723,1754810932.6537824,67,1287,0.67041015625,200.23866271972656,1035.2596333656743,1035.2596333656743,0.931640625,0.5556640625,0.37109375,0.78515625,0.927734375,0.2294921875,0.556640625,21,False,0.0,0.0,1287,0.0,0.0,0.0,51,51,0,stable,56.40100453194006,True,True,COMPREHENSIVE_FIX,1217.572617707894,False,False
7.586451530456543,1754810932.7528515,69,1306,0.6806640625,213.0980224609375,1042.0014244935244,1042.0014244935244,0.955078125,0.5654296875,0.37646484375,0.7958984375,0.94384765625,0.23046875,0.5673828125,19,False,0.0,0.0,1306,0.0,0.0,0.0,52,52,0,stable,57.75192679617816,True,True,COMPREHENSIVE_FIX,1235.2580941663152,False,False
7.636700630187988,1754810932.8031466,70,1303,0.6787109375,200.55906677246094,1030.58615496097,1030.58615496097,0.97705078125,0.56591796875,0.38330078125,0.79150390625,0.93310546875,0.2255859375,0.5498046875,3,False,0.0,0.0,1303,0.0,0.0,0.0,53,53,0,stable,59.10284906041623,True,True,COMPREHENSIVE_FIX,1248.8064753330523,False,False
7.736897945404053,1754810932.904825,72,1304,0.67919921875,200.55906677246094,1020.9677259934942,1020.9677259934942,0.96142578125,0.55810546875,0.375732421875,0.80029296875,0.93359375,0.2421875,0.557861328125,1,False,0.0,0.0,1304,0.0,0.0,0.0,54,54,0,stable,61.804693588892405,True,True,COMPREHENSIVE_FIX,1259.845180266442,False,False
7.890986204147339,1754810933.0573978,73,1303,0.6787109375,200.55906677246094,1012.9277605948071,1012.9277605948071,0.9658203125,0.5537109375,0.3779296875,0.8037109375,0.9375,0.25,0.5595703125,1,False,0.0,0.0,1303,0.0,0.0,0.0,55,55,0,stable,61.752735040267886,True,True,COMPREHENSIVE_FIX,1263.9792558379972,False,False
7.893048524856567,1754810933.0614474,74,1306,0.6806640625,203.1864776611328,1006.5280177042813,1006.5280177042813,0.9658203125,0.5576171875,0.37939453125,0.8037109375,0.93603515625,0.24609375,0.556640625,3,False,0.0,0.0,1306,0.0,0.0,0.0,56,56,0,stable,61.752735040267886,True,True,COMPREHENSIVE_FIX,1272.3834046703978,False,False
